,v,vw,o,c,h,l,t,n
1498,100,57.7098,57.785,57.658,57.785,57.61,1733428800000,100
1499,696,57.7808,57.706,57.794,57.856,57.603,1733443200000,696
1500,452,57.7742,57.786,57.751,57.818,57.66,1733457600000,452
1501,1301,57.8664,57.752,57.87,57.95,57.565,1733472000000,1301
1502,2198,57.7957,57.873,57.791,57.898,57.439,1733486400000,2198
1503,767,57.8328,57.791,57.899,57.912,57.68,1733500800000,767
1504,103,57.8556,57.901,57.865,57.903,57.785,1733515200000,103
1505,1,57.865,57.865,57.865,57.865,57.865,1733688000000,1
1506,459,58.022,57.84,58.09,58.09,57.84,1733702400000,459
1507,657,58.0586,58.089,57.99,58.208,57.905,1733716800000,657
1508,897,57.9784,57.991,57.954,58.052,57.012,1733731200000,897
1509,979,57.9764,57.952,57.955,58.063,57.865,1733745600000,979
1510,213,57.9621,57.957,57.935,58.0,57.845,1733760000000,213
1511,102,57.9408,57.936,58.055,58.055,57.845,1733774400000,102
1512,364,57.9419,57.98,57.947,57.991,57.85,1733788800000,364
1513,421,57.9793,57.945,58.015,58.023,57.87,1733803200000,421
1514,942,57.9967,58.015,57.98,58.102,57.783,1733817600000,942
1515,1294,57.9991,57.98,58.045,58.072,57.885,1733832000000,1294
1516,306,58.0346,58.045,58.046,58.059,57.8,1733846400000,306
1517,126,58.0519,58.052,58.052,58.09,57.935,1733860800000,126
1518,588,58.1704,58.033,58.27,58.292,57.913,1733875200000,588
1519,1280,58.0836,58.277,58.344,58.356,54.227,1733889600000,1280
1520,457,58.3097,58.348,58.31,58.363,58.156,1733904000000,457
1521,1152,58.2824,58.312,58.271,58.349,58.135,1733918400000,1152
1522,844,58.2935,58.27,58.389,58.472,58.128,1733932800000,844
1523,184,58.3883,58.387,58.385,58.498,57.442,1733947200000,184
1524,590,58.2998,58.408,58.263,58.408,57.978,1733961600000,590
1525,602,58.2231,58.263,58.233,58.279,58.055,1733976000000,602
1526,1125,58.2809,58.234,58.288,58.353,58.084,1733990400000,1125
1527,1398,58.2459,58.288,58.198,58.338,58.072,1734004800000,1398
1528,559,58.2429,58.198,58.217,58.321,58.084,1734019200000,559
1529,213,58.2096,58.22,58.272,58.272,58.07,1734033600000,213
1530,790,58.3266,58.293,58.412,58.491,57.933,1734048000000,790
1531,876,58.4289,58.412,58.509,58.536,57.684,1734062400000,876
1532,1633,58.5398,58.514,58.582,59.021,55.632,1734076800000,1633
1533,1002,58.6141,58.582,58.677,58.692,58.48,1734091200000,1002
1534,261,58.6561,58.649,58.66,58.691,58.575,1734105600000,261
1535,40,58.6505,58.659,58.506,58.669,58.506,1734120000000,40
1536,1,58.552,58.552,58.552,58.552,58.552,1734292800000,1
1537,10,58.684,58.661,58.702,58.725,58.55,1734307200000,10
1538,7,58.55,58.58,58.535,58.59,58.485,1734321600000,7
1539,405,58.7281,58.565,58.727,58.826,58.524,1734336000000,405
1540,596,58.7762,58.728,58.79,58.845,58.66,1734350400000,596
1541,464,58.7722,58.788,58.731,58.833,58.529,1734364800000,464
1542,140,58.7327,58.729,58.6,58.776,58.6,1734379200000,140
1543,552,58.7158,58.646,58.749,58.833,58.416,1734393600000,552
1544,876,58.7603,58.747,58.879,58.892,58.535,1734408000000,876
1545,1085,58.9421,58.878,58.947,59.111,58.642,1734422400000,1085
1546,1773,58.9798,58.948,59.012,59.065,58.798,1734436800000,1773
1547,262,58.9946,59.008,58.953,59.041,58.925,1734451200000,262
1548,109,58.9129,58.954,58.915,58.978,58.803,1734465600000,109
1549,490,58.665,58.981,58.96,59.05,54.917,1734480000000,490
1550,488,58.94,58.97,59.059,59.07,56.332,1734494400000,488
1551,2352,58.8837,59.059,58.906,59.073,58.456,1734508800000,2352
1552,1759,58.8723,58.907,58.779,59.036,58.553,1734523200000,1759
1553,1519,58.9584,58.776,59.178,59.199,58.072,1734537600000,1519
1554,270,59.1372,59.185,59.376,59.378,58.619,1734552000000,270
1555,1593,58.6593,59.355,58.99,59.355,56.203,1734566400000,1593
1556,567,59.0007,58.988,59.012,59.182,58.885,1734580800000,567
1557,981,58.981,59.012,59.034,59.161,58.377,1734595200000,981
1558,1550,59.0116,59.034,59.043,59.165,57.266,1734609600000,1550
1559,805,59.0058,59.047,58.965,59.176,58.844,1734624000000,805
1560,153,58.8926,58.966,58.834,59.04,58.744,1734638400000,153
1561,524,58.7982,58.84,58.897,59.076,56.597,1734652800000,524
1562,739,58.8458,58.906,58.802,58.958,58.665,1734667200000,739
1563,1162,58.7964,58.804,58.769,59.013,58.299,1734681600000,1162
